key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
"<!MissingKey:198:People used to paint portraits with a pineapple, and I totally understand that.>","People used to paint portraits with a pineapple, and I totally understand that.",Diese Frucht hat einfach das gewisse Etwas.,人们之前会用菠萝去雕刻肖像，我也理解。,爆発する方のパイナップルじゃないから安心してね。,본인 초상화 옆에 파인애플을 두는 사람들이 있죠. 왜 그러는지는 알 것 같습니다.,人們以前都會用鳳梨去雕刻肖像，這我完全能夠理解。,"Les gens avaient l'habitude de se faire peindre avec un ananas, et je le comprends tout à fait.",Раньше люди рисовали портреты с помощью ананаса... их можно понять.,"As pessoas pintavam retratos com um abacaxi, e é totalmente compreensível.","La gente solía pintar retratos con piñas, algo totalmente comprensible."
"<!MissingKey:199:This looks intimidating, but it must be a nightmare to clean that thing.>","This looks intimidating, but it must be a nightmare to clean that thing.","Sieht gruselig aus, aber der wahrere Horror ist die Reinigung!",看起来挺吓人的，事后清理应该非常麻烦。,パッと見怖い武器だけど、それより怖いのは使ったあとのお手入れさ。悪夢だよ。,"무시무시하게 생겼지만, 이걸 손질해야 한다고 생각하면 더 끔찍하네요.",看起來挺嚇人的，事後清理起來應該非常麻煩。,"Ça a l'air intimidant comme ça, mais ça doit être un cauchemar de nettoyer ce machin.","Оружие надежное, но чистить эту штуку — сущий кошмар.","Dá medo quando a gente olha, mas terror maior deve ser na hora de limpar.","Parece intimidante, pero lo duro tiene que ser limpiar este cacharro."
<!MissingKey:200:A tasty little snack.>,A tasty little snack.,Ein leckerer Snack für zwischendurch.,别和易燃物放一起。,ボクにとってはおいしいオヤツさ。,맛있는 한입 간식이죠.,別跟易燃物放在一起。,Une petite collation savoureuse.,Не кладите его рядом с легковоспламеняющимися веществами.,Um aperitivo gostosinho.,Un «snack» de lo más sabroso.
<!MissingKey:201:The melting point of time is surprisingly low.>,The melting point of time is surprisingly low.,Der Schmelzpunkt der Zeit liegt unerwartet niedrig.,时间的熔点非常低。,時間の融点は驚くほど低いんだ。,시간의 융해점은 놀라울 정도로 낮습니다.,時間的熔點非常低。,Qui savait que le point de fonte temporelle était si bas…,Температура плавления времени удивительно низкая.,O ponto de fusão do tempo é surpreendentemente baixo.,El punto de fusión del tiempo es alucinantemente bajo.
<!MissingKey:202:He might regret that decision.>,He might regret that decision.,Das könnte er bereuen.,黏黏有点后悔吃了辣椒。,このスラバート、自分の決断を後悔してるかもね。,본인의 선택을 후회하고 있을지도 모릅니다.,黏呼呼有點後悔吃了辣椒。,Ce type de régime amène bien souvent quelques regrets le lendemain.,"Возможно, он пожалеет об этом решении...",Talvez ele se arrependa dessa decisão.,Ya verá cuando tenga que ir al baño.
<!MissingKey:203:Protected by the love child of horse and narwhale.>,Protected by the love child of horse and narwhale.,"Das prachtvolle Einhorn, Kind eines Pferdes und eines Narwals. Ein wundervolles Tier.",马和独角鲸的后代保护着你！,ウマとイッカクのあいだに生まれた子の愛に守られている。,말과 일각고래의 사생아가 이 방패를 수호합니다.,受到馬與獨角鯨混血兒的保護！,Protégé par le fruit de l'union d'une jument et d'un narval.,Вы под надежной защитой плода любви лошади и нарвала...,Protegido pelo fruto do amor entre o cavalo e o unicórnio-do-mar.,Protegido por el fruto del amor entre un caballo y un narval.
<!MissingKey:204:[b]BATTLECRY![/b] BATTLECRY! Battlecry!>,[b]BATTLECRY![/b] BATTLECRY! Battlecry!,[b]KAMPFSCHREI![/b] KAMPFSCHREI! Kampfschrei!,[b]瓦哈拉！[/b]瓦哈拉！瓦哈拉！,[b]雄叫び！[/b] 雄叫び！ …雄叫び…,[b]전투의 함성![/b] 의 함성! 성!,[b]瓦哈拉！[/b]瓦哈拉！瓦哈拉！,[b]CRI DE GUERRE ![/b] Cri de guerre ! Cri… de… guerre… !,[b]В АТАКУ!!![/b] В АТАКУ!! В атаку!,[b]GRITO DE GUERRA![/b] GRITO DE GUERRA! Grito de guerra!,[b]¡GRITO DE BATALLA![/b] ¡GRITO DE BATALLA! ¡Grito de Batalla!
<!MissingKey:205:Oh. It's see-through.>,Oh. It's see-through.,"Oh, ganz schön transparent.",里面记得穿衣服，这个盔甲是透明的。,おっと。この鎧、スケスケだね。,오. 속이 다 보이네요.,裏面記得穿衣服，這個盔甲是透明的。,Oh. C'est transparent.,Не забудьте надеть одежду. Этот доспех прозрачен.,"Ah, é transparente.",Usa ropa interior por debajo.
"<!MissingKey:206:Mushrooms are closer related to animals than to plants, you can tell because they are squishy.>","Mushrooms are closer related to animals than to plants, you can tell because they are squishy.","Pilze sind näher mit Tieren verwandt als mit Pflanzen, das merkt man daran, dass sie so knautschig sind.",其实蘑菇应该算作肉类，不然素食主义者怎么不吃蘑菇。,キノコは植物というより動物に近いんだ。ブヨブヨしているところからも分かるようにね。,버섯은 식물보다는 동물에 더 가깝습니다. 흐물흐물거리는 것만 봐도 알 수 있죠.,其實蘑菇應該算作肉類，不然素食主義者怎麼不吃蘑菇。,"Les champignons sont plus proches des animaux que des plantes, ce doit être pour ça qu'ils sont mous.","Грибы больше походят на животных, нежели на растения. Они мясистые и мягкие.",Os cogumelos são mais próximos dos animais do que das plantas; dá pra perceber porque eles são macios.,"Los champiñones son más similares a los animales que a las plantas, aunque su falta de movilidad indique lo contrario."
"<!MissingKey:207:Carotene might not give superpowers, but who knows? Also, it's very orange!>","Carotene might not give superpowers, but who knows? Also, it's very orange!","Karotin gibt dir keine Superkräfte, aber es macht dich orange!",胡萝卜素不能给你超能力，但多吃胡萝卜总没坏处。,カロテンを摂ってもスーパーパワーはゲットできないっていうけど、ほんとにそうかな？キレイなオレンジ色なのに！,"당근을 먹는다고 초능력이 생기진 않지만, 혹시 모를 일이죠! 주황색이기까지 한 걸요!",胡蘿蔔素不能給你超能力，但多吃胡蘿蔔包準沒壞處。,"Le carotène ne donne peut-être pas de superpouvoirs, mais qui sait ? Et puis, elle est particulièrement orange !","Овощи не наделят вас суперсилой, но они все равно очень полезны.","Pode ser que caroteno não dê superpoderes, mas quem sabe? Sem falar que é muito laranja!","Puede que el caroteno no dé superpoderes, pero nunca se sabe... ¡Y es supernaranja!"
<!MissingKey:208:Gooberts UNIFY!>,Gooberts UNIFY!,"Schlotzberts, vereinigt euch! ",黏黏合体！,ｼｬﾊﾞﾄﾞｩﾋﾞﾀｯﾁ合ｯ体！,슬돌이 집합!,黏呼呼合體！,"Viskeux, rassemblement !",Слияние Слаймеров!,"Gosbertos, UNAM-SE!",Viscosinos... ¡FORMACIÓN!
<!MissingKey:209:Shelly rushes to the rescue! ................. And there she goes! ...... Almost on the way!>,Shelly rushes to the rescue! ................. And there she goes! ...... Almost on the way!,Gerdi eilt zur Rettung! .......... Und los geht's! ...... Gleich ist sie auf dem Weg!!,小蜗会在战斗中助你一臂之力，就是你得多等一会。,シェリーが～い～そ～い～で～た～す～け～に～い～く～よ～！い～ま～む～か～っ～て～る～！あ～と～も～う～ち～ょ～っ～と～！,깍지가 여러분을 구하러 갑니다! ................. 거의 다 왔습니다! ...... 코 앞이에요!,小蝸會在戰鬥中助你一臂之力，就是你得多等一會。,Carapacie vole à la rescousse… ! Et la voilà qui arrive… ! Elle y était presque !,Шелли спешит на помощь!................. А вот и она!...... Она... почти в пути!,Shelly corre para o resgate! ................. E lá vai ela! ...... Quase chegando!,"¡Caparacín al rescate!... ¡Casi llegando!... Bueno, ¡ahorita estará en marcha!"
"<!MissingKey:210:What poetic growling, and insightful snarl.>","What poetic growling, and insightful snarl.",Welch poetisches Gejaule!,我们听起来就是普通的嚎叫，其实它在念诗。,なんて詩的な吠え声なんだろう。うなる声からは洞察力が感じられるね。,"문학적인 으르렁거림, 통찰력 있는 그르렁거림.",我們聽起來就是普通的嚎叫，其實它在念詩。,"Quel grognement poétique, mais quel grognement pertinent !","Это звучит как обычные завывания, но на самом деле он читает стихотворение.","Que rugido poético, que rosnado interessante!","Qué gruñido tan poético, qué ladrido tan inspirador."
"<!MissingKey:211:With this exclusive membership, I might even bring out the good stuff!>","With this exclusive membership, I might even bring out the good stuff!",Vielleicht hol ich jetzt sogar die guten Sachen raus!,有了会员资格，我可能会给你弄一些更好的东西哦！,限定会員には、もっと品質のいいアイテムを提供してあげちゃうよ！,"멤버십에 가입하신다면, 더 좋은 상품을 제공해드릴 수도 있습니다.",有了會員資格，我說不定能幫你弄到更好的東西唷！,C'est le genre d'adhésion exclusive qui me donne envie de faire des folies !,Все самое лучшее — для VIP-покупателей!,"Com esta afiliação exclusiva, posso até oferecer as coisas boas de verdade!","Si formas parte de tan selecto club, igual me animo a sacar las cosas que merecen la pena."
<!MissingKey:212:There is a reason “King” rhymes with “Bling”. >,There is a reason “King” rhymes with “Bling”. ,Als König muss man schon entsprechend dekoriert sein.,闪耀着王者的威严。,この輝きを見てよ。これだから、「王」って言葉は「おう！」って驚きの声と似てるのさ。,왕의 품격에 걸맞게 빛나고 있습니다.,閃耀著王者的威嚴。,Ce n'est pas pour rien que « Royauté » rime avec « Monnaie ».,Сияет королевским величием.,"Cheia de brilhantes, à altura da realeza.",Porque no se puede ser rey sin una corona brillante.
