key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
<!MissingKey:226:$t[Every $cds:] $stun[Stun] for $p1s and gain \~$p_spikes $spikes (up to $p_max times). >,"$t[Every $cds:] $stun[Stun] for $p1s and gain \~$p_spikes $spikes (up to $p_max times). 

 Triggers $p_speed% faster for each $spikes.","$t[Alle $cds:] Verursache $p1s $stun[Benommenheit] und erhalte \~$p_spikes $spikes (bis zu $p_max mal). 

 Aktiviert $p_speed% schneller pro $spikes.","$t[每$cds：] $stun[眩晕]对手$p1s并获得$p_spikes层$spikes（最高$p_max次）。

 每有一层$spikes，触发快$p_speed%。","$t[$cd秒毎：]$p1秒間$stun[スタン]させ、$p_spikes $spikes を獲得する（最大$p_max回まで） 

 $spikes 1スタックにつき使用速度が$p_speed%上がる","$t[$cd초마다:] $p1초 동안 $stun[기절]시키고 $spikes를 $p_spikes 획득합니다 (최대 $p_max번).

$spikes마다 $p_speed% 빠르게 발동합니다.","$t[每$cds：] $stun[眩暈]對手$p1s並獲得$p_spikes層$spikes（最高$p_max次）。

 每有一層$spikes，觸發快$p_speed%。","$t[Toutes les $cd s :] réalisez $stun[Étourdissement] pendant $p1 s et gagnez $p_spikes $spikes (jusqu'à $p_max fois). 

 Se déclenche $p_speed % plus vite pour chaque $spikes.","$t[Раз в $cd сек.:] $stun[оглушает] противника на $p1 сек. и добавляет$p_spikes $spikes (не более $p_max раз). 

 Срабатывает на $p_speed% чаще за каждый эффект $spikes.","$t[A cada $cd s:] $stun[Atordoa] por $p1 s e ganha $p_spikes $spikes (até $p_max vezes). 

 Aciona $p_speed% mais rápido para cada $spikes.","$t[Cada $cd s:] Provoca $stun[Aturdimiento] durante $p1  s y obtiene $p_spikes $spikes (hasta $p_max veces). 

 Se activa $p_speed % más rápido con cada $spikes."
<!MissingKey:227:Dragon Nest>,Dragon Nest,Drachennest,龙的巢穴,ドラゴンの寝床,용의 둥지,龍的巢穴,Nid de dragon,Гнездо дракона,Ninho de Dragão,Nido de dragón
<!MissingKey:228:$h[Burning Swords] and $h[Burning Blades] use -$p_stamina% stamina. $t[After $cds:] Gain $p_heat $heat for each $h[Flame].>,$h[Burning Swords] and $h[Burning Blades] use -$p_stamina% stamina. $t[After $cds:] Gain $p_heat $heat for each $h[Flame].,$h[Flammenschwerter] und $h[Flammenschneiden] nutzen -$p_stamina% Ausdauer. $t[Nach $cds:] Erhalte $p_heat $heat pro $h[Flamme].,$h[火焰短剑]和$h[火焰剑]的耐力消耗-$p_stamina%。$t[$cds后：]每有一团$h[火焰]，获得$p_heat层$heat。,$h[炎の剣]と$h[灼炎の剣]のスタミナ消費値 -$p_stamina% $t[$cd秒後：]$h[フレイム]1個につき$p_heat $heat を獲得する,$h[불타는 검]과 $h[타오르는 칼날]이 스태미나를 $p_stamina% 적게 사용합니다. $t[$cd초 후:] $h[불꽃]마다 $heat를 $p_heat 획득합니다.,$h[火焰短劍]和$h[火焰劍]的耐力消耗-$p_stamina%。$t[$cds後：]每有一團$h[火焰]，獲得$p_heat層$heat。,$h[Épée brûlante] et $h[Lame brûlante] utilisent -$p_stamina % d'endurance. $t[Après $cd s :] gagnez $p_heat $heat pour chaque $h[Flamme].,$h[Горящий меч] и $h[горящий клинок] расходуют на $p_stamina% меньше энергии. $t[Через $cd сек.:] добавляет герою $p_heat $heat за каждое $h[пламя].,$h[Espada Incendiada] e $h[Lâmina Incendiada] usam -$p_stamina% de vigor. $t[Após $cd s:] Ganha $p_heat $heat para cada $h[Chama].,$h[Espada ardiente] y $h[Filo ardiente] gastan un $p_stamina % menos de resistencia. $t[Tras $cd s:] Obtiene $p_heat $heat por cada $h[llama].
<!MissingKey:229:Flame Badge>,Flame Badge,Flammenabzeichen,火焰徽章,フレイムバッジ,불꽃 배지,火焰徽章,Insigne de flamme,Значок пламени,Broche de Chama,Medalla de llamas
<!MissingKey:230:Ice Armor>,Ice Armor,Eisrüstung,冰霜护甲,氷の鎧,얼음 갑옷,冰霜護甲,Armure de glace,Ледяной доспех,Armadura de Gelo,Armadura glacial
<!MissingKey:231:Pop>,Pop,Pop,啵啵,ポポ,팝,啵啵,Pop,Поп,Pop,Estallido
"<!MissingKey:232:$t[After $cds:] Use all your buffs, your opponent takes +$p_dam% damage for each buff used. Deal $dam $effect-damage.>","$t[After $cds:] Use all your buffs, your opponent takes +$p_dam% damage for each buff used. Deal $dam $effect-damage.","$t[Nach $cds:] Nutze all deine Buffs, dein Gegner nimmt +$p_dam% Schaden pro genutzem Buff. Verursache \~$dam $effect-Schaden.",$t[$cds后：]消耗你所有的增益效果，你的对手每消耗一个增益效果就会多受到+$p_dam%的伤害。造成$dam点$effect伤害。,$t[$cd秒後：]すべてのバフを消費して、消費したバフ1スタックにつき相手の受けるダメージ +$p_dam%。$dam $effect ダメージを与える,"$t[$cd초 후:] 모든 버프를 사용해, 사용한 버프마다 상대가 피해를 추가로 $p_dam% 입습니다. $effect 피해를 $dam 가합니다.",$t[$cds後：]消耗你所有的增益效果，你的對手每消耗一個增益效果就會多受到+$p_dam%的傷害。造成$dam點$effect傷害。,"$t[Après $cd s :] utilisez tous vos bonus, votre adversaire subit $p_dam % de dégâts en plus pour chaque bonus utilisé. Infligez $dam de dégâts $effect en moins.",$t[Через $cd сек.:] использует все усиления героя и противник получает +$p_dam% урона за каждое использованное усиление. Наносит $dam $effect-урона.,"$t[Após $cd s:] Consome todos os seus buffs, e o oponente recebe +$p_dam% de dano por cada buff usado. Causa $dam dano-$effect.","$t[Tras $cd s:] Usa todas tus ventajas, tu rival recibe +$p_dam % de daño por cada ventaja usada. Inflige $dam de daño-$effect."
<!MissingKey:233:Wolf Emblem>,Wolf Emblem,Zeichen des Wolfs,狼印记,狼の紋章,늑대 엠블럼,狼印記,Emblème de loup,Эмблема волка,Emblema de Lobo,Emblema de lobo
<!MissingKey:234:Rainbow Goobert Epicglob Uberviscous>,Rainbow Goobert Epicglob Uberviscous,Regenbogen- Schlotzbert Ultraviskos,彩虹终极圆圆浓稠黏黏,レインボー・スラバート・エピック・ウーバー,레인보우 슬돌이 위대한 끈적 덩어리,彩虹終極圓圓濃稠黏呼呼,Viskeu arc-en-ciel super-visqueux épique,Радужный гипер-вязкий гига-Слаймер,Gosberto Arco-Íris Hiperviscoso Geleiépico,Viscosino arcoíris epicúnico tremebundo
<!MissingKey:235:Duffle Bag>,Duffle Bag,Ragetasche,旅行包,ダッフルバッグ,더플백,旅行包,Sac fourre-tout,Походная сумка,Bolsa de Lona,Saco marinero
<!MissingKey:236:$t[After $cds:] Repeat the $h[Start of battle] effects of the $affected items.>,$t[After $cds:] Repeat the $h[Start of battle] effects of the $affected items.,$t[Nach $cds:] Wiederhole die $h[Kampfbeginn]-Effekte aller \~$affected Gegenstände.,$t[$cds后：]再次触发$affected物品的$h[战斗开始时：]效果。,$t[$cd秒後：]$affectedにあるアイテムの$h[バトル開始時]効果が再発動する,$t[$cd초 후:] $affected에 위치한 아이템의 $h[전투 시작 시] 효과를 반복합니다.,$t[$cds後：]再次觸發$affected物品的$h[戰鬥開始時：]效果。,$t[Après $cd s :] répétez les effets de $h[Début du combat] des objets $affected.,$t[Через $cd сек.:] повторяет эффекты $h[начала боя] $affected предметов.,$t[Após $cd s:] Repete os efeitos de $h[Início da batalha] dos itens $affected.,$t[Después de $cd s:] repite los efectos $h[del comienzo de la batalla] de los $affected objetos.
<!MissingKey:237:Katana>,Katana,Katana,武士刀,カタナ,카타나,武士刀,Katana,Катана,Katana,Katana
<!MissingKey:238:$t[$p1 $heat reached:] Your next $p2 hits are critical. $t[Every $cds:] Remove $p3 $spikes from your opponent and gain $p4 $heat per removed $spikes.>,$t[$p1 $heat reached:] Your next $p2 hits are critical. $t[Every $cds:] Remove $p3 $spikes from your opponent and gain $p4 $heat per removed $spikes.,$t[$p1 $heat erreicht:] Deine nächsten $p2 Treffer sind kritisch. $t[Alle $cds:] Entferne $p3 $spikes von deinem Gegner und erhalte $p4 $heat pro entferntem $spikes.,$t[$heat层数达到$p1时：]你之后$p2次攻击为暴击。$t[每$cds：]移除对手$p3层$spikes，每移除对手一层$spikes获得$p4层$heat。,$t[$p1 $heat 到達時：]次の$p2回のヒットがクリティカルになる $t[$cd秒毎：]相手から$p3 $spikes を除去し、除去した $spikes 1スタックにつき$p4 $heat を獲得する,"$t[$heat가 $p1에 도달 시:] 다음 $p2번의 공격이 치명타가 됩니다. $t[$cd초마다:] 상대의 $spikes를 $p3 제거하고, 제거한 $spikes마다 $heat를 $p4 획득합니다.",$t[$heat層數達到$p1時：]你後續的$p2次攻擊為暴擊。$t[每$cd秒：]移除對手$p3層$spikes，每移除對手一層$spikes獲得$p4層$heat。,$t[En atteignant $p1 $heat :] vos $p2 prochains coups sont critiques. $t[Toutes les $cd s :] retirez $p3 $spikes de votre adversaire et gagnez $p4 $heat par retrait de $spikes.,$t[Если у героя $p1 $heat:] следующие $p2 удара героя будут критическими. $t[Раз в $cd сек.:] снимает с противника $p3 $spikes и добавляет $p4 $heat за каждый снятый эффект $spikes.,$t[$p1 $heat alcançados:] seus próximos $p2 acertos serão críticos. $t[A cada $cd s:] Remove $p3 $spikes do oponente e ganhe $p4 $heat por $spikes removido.,$t[Al alcanzar $p1 $heat:] Los siguientes $p2 golpes son críticos. $t[Cada $cd s:] Elimina $p3 $spikes del rival y obtiene $p4 $heat por cada $spikes eliminado.
<!MissingKey:239:Double Axe>,Double Axe,Doppelaxt,双刃斧,ダブルアックス,양날 도끼,雙刃斧,Hache double,Двойной топор,Machado de Lâmina Dupla,Hacha doble
<!MissingKey:240:Items give +$p_healthamp% maximum health. $t[Overhealed:] Gain the overheal as maximum health. $t[Every $cds:] Heal for $p_heal + $p_heal_dark for each \~$affected $dark-item.>,Items give +$p_healthamp% maximum health. $t[Overhealed:] Gain the overheal as maximum health. $t[Every $cds:] Heal for $p_heal + $p_heal_dark for each \~$affected $dark-item.,Gegenstände geben +$p_healthamp% Maximalleben. $t[Überheilung:] Erhalte jegliche Überheilung als Maximalleben. $t[Alle $cds:] Heile um $p_heal + $p_heal_dark pro $affected $dark-Gegenstand.,物品的最大生命值提升效果+$p_healthamp%。$t[过量治疗时：]过量治疗的生命值增加为最大生命值。$t[每$cds：]恢复$p_heal点生命值，且每有一个$affected的$dark物品，生命值恢复+ $p_heal_dark。,アイテムによる体力最大値増加 +$p_healthamp% $t[過剰回復時：]過剰回復量を体力最大値として獲得する $t[$cd秒毎：] $p_healの体力を回復する（$affectedにある $dark アイテム1個につき +$p_heal_dark）,"아이템이 최대 체력을 $p_healthamp% 추가로 제공합니다. $t[초과 치유 시:] 초과 치유된 만큼 최대 체력을 얻습니다. $t[$cd초마다:] 체력을 $p_heal 회복하며, $affected에 위치한 $dark 아이템마다 회복량이 $p_heal_dark씩 증가합니다.",物品的最大生命值提升效果+$p_healthamp%。$t[過量治療時：]過量治療的生命值增加為最大生命值。$t[每$cds：]恢復$p_heal點生命值，且每有一個$affected的$dark物品，生命值恢復+ $p_heal_dark。,Les objets donnent +$p_healthamp % de PV max. $t[Surguérison :] gagnez la surguérison à hauteur de vos PV max. $t[Toutes les $cd s :] guérissez de $p_heal + $p_heal_dark pour chaque objet $dark $affected.,Предметы добавляют +$p_healthamp% макс. здоровья. $t[Избыточное здоровье:] преобразовывает избыточное здоровье в максимальное. $t[Раз в $cd сек.:] восстанавливает $p_heal + $p_heal_dark здоровья за каждый $affected $dark-предмет.,Os itens concedem +$p_healthamp% de vida máxima. $t[Cura excessiva:] Ganha a cura excessiva como vida máxima. $t[A cada $cd s:] Cura $p_heal + $p_heal_dark para cada item $affected $dark.,Los objetos dan +$p_healthamp % de PS máx. $t[Cuando tienes curación de más:] conviertes el exceso de curación en PS máx. $t[Cada $cd s:] te curas $p_heal + $p_heal_dark por cada $affected objeto $dark.
<!MissingKey:241:$t[Start of battle:] Gain $block $bl for each \~$affected $ice-item. $t[$p_heat $heat gained:] Inflict $p_cold $cold. >,"$t[Start of battle:] Gain $block $bl for each \~$affected $ice-item. $t[$p_heat $heat gained:] Inflict $p_cold $cold. 

 For each $cold of your opponent, the \~$affected2 item has +$chance% critical hit chance and +$p_critdam% critical damage. 

 Additional $ice-items are offered in the shop.","$t[Kampfbeginn:] Erhalte $block $bl pro \~$affected $ice-Gegenstand. $t[$p_heat $heat erhalten:] Verursache $p_cold $cold. 

 Pro $cold auf deinem Gegner hat der $affected2 Gegenstand +$chance% kritische Trefferchance und +$p_critdam% kritischen Schaden. 

 Zusätzliche $ice-Gegenstände werden im Laden angeboten.","$t[战斗开始时：]每有一个$affected的$ice物品获得$block点$bl。$t[每获得$p_heat点$heat：]向对手施加$p_cold层$cold。

对手每有一层$cold，$affected2的物品获得+$chance%暴击几率和+$p_critdam%暴击伤害。

商店会出售更多的$ice物品。","$t[バトル開始時：]$affectedにある $ice アイテム1個につき$block $bl を獲得する $t[$p_heat $heat 獲得毎：]$p_cold $cold を付与する 

 相手の $cold 1スタックにつき、$affected2にあるアイテムのクリティカル率 +$chance%、クリティカルダメージ +$p_critdam% 

 追加の $ice アイテムがショップで売られるようになる","$t[전투 시작 시:] $affected에 위치한 $ice 아이템마다 $bl를 $block 획득합니다. $t[$heat를 $p_heat 획득 시:] $cold를 $p_cold 부여합니다.

상대에게 부여된 $cold마다 $affected2에 위치한 아이템이 $chance%의 추가 치명타 확률을 지니고 치명타 피해가 $p_critdam% 증가합니다.

$ice 아이템이 상점에 추가로 등장합니다.","$t[戰鬥開始時：]每有一個$affected的$ice物品獲得$block點$bl。$t[每獲得$p_heat點$heat：]向對手施加$p_cold層$cold。

對手每有一層$cold，$affected2的物品獲得+$chance%暴擊幾率和+$p_critdam%暴擊傷害。

商店會出售更多的$ice物品。","$t[Au début du combat :] gagnez $block $bl pour chaque objet $ice $affected. $t[En gagnant $p_heat $heat :] infligez $p_cold $cold. 

 Pour chaque $cold de votre adversaire, l'objet $affected2 a +$chance % de chance de coup critique et +$p_critdam % de dégâts critiques. 

 Des objets $ice supplémentaires sont disponibles dans la boutique.","$t[Начало боя:] добавляет $block $bl за каждый $affected $ice предмет. $t[Если у героя не менее $p_heat $heat:] накладывает на противника $p_cold $cold. 

 За каждый эффект $cold на противнике, $affected2 предмет повышает шанс критического удара на $chance% и критический урон на $p_critdam%. 

 $iceпредметы типа будут продаваться в магазине.","$t[Início da batalha:] Ganha $block $bl por cada item-$ice $affected. $t[$p_heat $heat ganhos:] Inflige $p_cold $cold. 

 Por cada $cold do oponente, o item $affected2 tem +$chance% de chance de acerto crítico e +$p_critdam% de dano crítico. 

 Itens-$ice adicionais são oferecidos na loja.","$t[Al comienzo de la batalla:] Obtiene $block $bl por cada objeto de $ice $affected. $t[Al obtener $p_heat $heat:] Inflige $p_cold $cold. 

 Por cada $cold del rival, el objeto $affected2 tiene un $chance % más de probabilidad de golpe crítico y un $p_critdam % más de daño crítico. 

 Los objetos de $ice adicionales se venden en la tienda."
