key,en,de,zh_Hans_CN,ja,ko,zh_Hant_TW,fr,ru,pt_BR,es
<!MissingKey:423:Imagine a scythe battalion - they would just mow you down.>,Imagine a scythe battalion - they would just mow you down.,"Stellt euch ein ganzes Batallion mit diesen Sensen vor, die würden jeden niedermähen.",想象一下一整支战镰部队，它们会像割草一样把你放倒。,この鎌を持った軍勢を想像してみてよ。草刈りがすぐ終わりそうでしょ？,낫을 든 군단을 상상해보세요. 여러분을 말 그대로 '수확'할 것입니다.,想像一下一整支戰鐮部隊，它們會像割草一樣把你放倒。,Imaginez tout un bataillon de faux… elles vous faucheraient tout simplement.,Представь батальон кос - они бы просто выкосили тебя.,Imagine um batalhão de gadanhas... elas ceifariam você.,Imagínate un batallón de guadañas: te acribillarían.
<!MissingKey:424:Working with dangerous smelly stuff is the only way to feel like a real scientist.>,Working with dangerous smelly stuff is the only way to feel like a real scientist.,"Nur wenn es gefährlich ist und stinkt, fühlt man sich wie ein richtiger Wissenschaftler.",只有和那些危险又难闻的东西打交道，才像个真正的科学家。,危険なくらいクサイものを扱ってこそ本当の科学者って感じがするよね。,위험한 냄새가 나는 물건을 다루는 것만이 진정한 과학자의 삶을 느낄 수 있는 유일한 방법입니다.,只有和那些危險又難聞的東西打交道，才像個真正的科學家。,"Travailler avec des substances dangereuses et malodorantes, c'est la seule façon de se sentir comme un vrai scientifique.",Работать с опасной вонючей дрянью - вот что значит быть настоящим ученым!,Trabalhar com coisas perigosas e fedidas é o único jeito de se sentir como um cientista de verdade.,Trabajar con sustancias peligrosas y con mal olor es la única forma de sentirse como una auténtica científica.
<!MissingKey:425:Your healing is less effective.>,Your healing is less effective.,Deine Heilung ist weniger effektiv.,生命值恢复效果降低。,自分の回復量が減少する,치유의 효과가 감소합니다.,生命值回復效果降低。,Votre guérison est moins efficace.,Вы медленнее восстанавливаете здоровье.,Sua cura é menos eficaz.,Tu curación es menos efectiva.
<!MissingKey:426:Shiny Chariot>,Shiny Chariot,Glitzerfee,闪耀战车,シャインチャリオット,빛나는 전차,閃耀戰車,Chariot étincelant,Сияющая колесница,Carruagem Brilhante,Carruaje brillante
HINT_HistoryOpponent,Right-click on a round button to mark it as opponent for the next History battle.,"Rechtsklicke eine Runde, um sie als Gegner für den nächsten Archiv-Kampf zu markieren.",右键点击某个回合按钮，将其标记为下一场历史战斗的对手。,ラウンドボタンを右クリックすると、次のヒストリー戦の相手に設定できます。,라운드 버튼을 우클릭해 대상을 다음 기록 전투의 상대로 표시합니다.,右鍵點擊某個回合按鈕，將其標記為下一場歷史戰鬥的對手。,Cliquez avec le bouton droit sur un bouton rond pour le marquer comme adversaire pour le prochain combat historique.,"Щелкните ПКМ по раунду, чтобы отметить его как противника для следующего боя в истории.",Clique com o botão direito em um botão de rodada para marcar o oponente para a próxima batalha Histórica.,Haz clic derecho en un botón redondo para marcarlo como rival para la próxima batalla de Historia.
<!MissingKey:428:$t[Every $cds:] Gain $p_mana $mana and remove \~$p_buffs buffs from your opponent. \~Use $p_luckt $lucky to regenerate $p_stamina stamina. >,"$t[Every $cds:] Gain $p_mana $mana and remove \~$p_buffs buffs from your opponent. \~Use $p_luckt $lucky to regenerate $p_stamina stamina. 

 Triggers $p_speed% faster for each \~$affected $dark-item. ","$t[Alle $cds:] Erhalte $p_mana $mana und entferne $p_buffs Buffs von deinem Gegner.\~ Nutze $p_luckt $lucky, um $p_stamina Ausdauer zu regenerieren. 

 Aktiviert $p_speed% schneller pro \~$affected $dark-Gegenstand.","$t[每$cds：]获得$p_mana点$mana并移除对手$p_buffs层增益效果，消耗$p_luckt点$lucky来生成$p_stamina点耐力。

 每有一个$affected的$dark物品，此物品触发速度快$p_speed%。","$t[$cd秒毎：]$p_mana $mana を獲得し、相手から$p_buffsバフを除去する。$p_luckt $lucky を消費して、スタミナを$p_stamina回復する 

$affectedにある $dark アイテム1個につき使用速度が$p_speed%上がる","$t[$cd초마다:] $mana를 $p_mana 획득하고 상대의 버프를 $p_buffs개 제거합니다. $lucky을 $p_luckt 사용해 스태미나를 $p_stamina 회복합니다.

$affected에 위치한 $dark 아이템마다 $p_speed% 빠르게 발동합니다.","$t[每$cds：]獲得$p_mana點$mana並移除對手$p_buffs層增益效果，消耗$p_luckt點$lucky來生成$p_stamina點耐力。

 每有一個$affected的$dark物品，此物品觸發速度快$p_speed%。","$t[Toutes les $cd s :] gagnez $p_mana $mana et retirez $p_buffs bonus à votre adversaire. Utilisez $p_luckt $lucky pour régénérer $p_stamina d'endurance. 

 Se déclenche $p_speed % plus vite pour chaque objet $dark $affected.","$t[Раз в $cd сек.:] добавляет $p_mana $mana и снимает до $p_buffs усилений с противника. Использует $p_luckt $lucky и восстанавливает $p_stamina энергии. 

 Срабатывает на $p_speed% чаще за каждый $affected $dark-предмет.","$t[A cada $cd s:] Ganha $p_mana $mana e remove $p_buffs buffs do oponente. Usa $p_luckt $lucky para regenerar $p_stamina de vigor. 

 Ativa $p_speed% mais rápido por cada item $affected do tipo $dark.","$t[Cada $cd s:] ganas $p_mana $mana y eliminas $p_buffs ventajas de tu rival. Usas $p_luckt $lucky para regenerar $p_stamina de resistencia. 

 Se activa un $p_speed % más rápido por cada $affected objeto $dark."
"<!MissingKey:429:$t[Opponent falls below $p_healtht%:] Advance the cooldown of the $affected item by $p2s, your opponent’s healing is reduced by $p_healreduction% (once).>","$t[Opponent falls below $p_healtht%:] Advance the cooldown of the $affected item by $p2s, your opponent’s healing is reduced by $p_healreduction% (once).","$t[Gegner fällt unter $p_healtht% Leben:] Setze die Abklingzeit des $affected Gegenstandes $p2s nach vorn, Heilung deines Gegner ist um $p_healreduction% reduziert (einmalig).",$t[对手的生命值低于$p_healtht%时：]推进$affected的物品$p2s的冷却进度，并使对手的治疗效果降低$p_healreduction%（单次触发）。,$t[相手の体力が$p_healtht%未満に低下時：]$affectedにあるアイテムのクールダウンを$p2秒進め、相手の回復量 -$p_healreduction%（1回のみ）,"$t[상대의 체력이 $p_healtht% 아래로 떨어질 시:] $affected에 위치한 아이템의 재사용 대기 시간을 $p2초 앞당기고, 상대의 회복량이 $p_healreduction%만큼 감소합니다 (한 번).",$t[對手的生命值低於$p_healtht%時：]推進$affected的物品$p2s的冷卻進度，並使對手的治療效果降低$p_healreduction%（單次觸發）。,"$t[PV de l'adversaire inférieurs à $p_healtht % :] réduisez le temps de recharge de l'objet $affected de $p2 s, et votre adversaire guérit de $p_healreduction % (une fois).",$t[Когда здоровье противника ниже $p_healtht%:] сокращает время перезарядки $affected предметов на $p2 сек. и снижает восстановление здоровья противника на $p_healreduction% (один раз за бой).,"$t[Oponente com a vida abaixo de $p_healtht%]: Acelera a recarga do item $affected em $p2 s, a cura do oponente é reduzida em $p_healreduction% (uma vez).","$t[PS del rival caen por debajo del $p_healtht %:] Avanza la recarga del $affected objeto en $p2 s, se reduce la recuperación de tu rival un $p_healreduction % (una vez)."
<!MissingKey:430:Toggle grid storage>,Toggle grid storage,Rasteransicht umschalten,切换网格储物,保管ボックスのグリッド化切替,그리드 창고 전환,切換網格儲物,Activer/Désactiver le rangement en grille,Переключить секторное хранилище,Ativar depósito em grade,Activar el almacenamiento en cuadrícula
<!MissingKey:431:Guaranteed Critical Hits: {val}>,Guaranteed Critical Hits: {val},Garantierte kritische Treffer: {val},保证暴击命中：{val},クリティカルヒット保証：{val},확정 치명타: {val},保證暴擊命中：{val},Coups critiques garantis : {val},Гарантированный крит. удар: {val},Acertos Críticos Garantidos: {val},Golpes críticos garantizados: {val}
<!MissingKey:432:Open item library>,Open item library,Gegenstandsverzeichnis öffnen,打开物品库,アイテムライブラリを開く,아이템 라이브러리 열기,打開物品庫,Ouvrir la bibliothèque d'objets,Открыть библиотеку предметов,Abrir biblioteca de itens,Abrir biblioteca de objetos
<!MissingKey:433:Speak with Animals>,Speak with Animals,Mit Tieren reden,兽语大师,動物との対話,동물과의 대화,獸語大師,Parler aux animaux,Разговор с животными,Falar com Animais,Hablar con animales
<!MissingKey:434:$t[Every $cds:] Use $p_mana $mana to gain $p_regen $regen and heal for $p_heal. >,"$t[Every $cds:] Use $p_mana $mana to gain $p_regen $regen and heal for $p_heal. 

 Triggers $p_speed% faster for each $affected $h[Spell] \~($holy-$h[Spells] count twice).","$t[Alle $cds:] Nutze $p_mana $mana, um $p_regen $regen zu erhalten und heile um $p_heal. 

 Aktiviert $p_speed% schneller pro\~ $affected $h[Zauber] ($holy-$h[Zauber] zählen doppelt).","$t[每$cds：]消耗$p_mana点$mana来获得$p_regen层$regen，并恢复$p_heal点生命值。

每有一个$affected的$h[魔法卷轴]，此物品的触发速度快$p_speed%（$holy $h[魔法卷轴]算作2次）。","$t[$cd秒毎：]$p_mana $mana を消費して、$p_regen $regen を獲得し、体力を$p_heal回復する 

$affectedにある$h[呪文]1個につき使用速度が$p_speed%上がる（$holy $h[呪文]は2個扱い）","$t[$cd초마다:] $mana를 $p_mana 사용해 $regen을 $p_regen 획득하고, 체력을 $p_heal 회복합니다.

$affected에 위치한 $h[주문]마다 $p_speed% 빠르게 발동합니다
($holy $h[주문]은 두 번 계산됩니다).","$t[每$cds：]消耗$p_mana點$mana來獲得$p_regen層$regen，並恢復$p_heal點生命值。

每有一個$affected的$h[魔法卷軸]，此物品的觸發速度快$p_speed%（$holy $h[魔法卷軸]算作2次）。","$t[Toutes les $cd s :] utilisez $p_mana $mana pour gagner $p_regen $regen et guérissez de $p_heal. 

 Se déclenche $p_speed % plus vite pour chaque $h[Sort] $affected (les $h[Sorts] $holy compte deux fois).","$t[Раз в $cd сек.:] использует $p_mana $mana и добавляет $p_regen $regen, а также восстанавливает $p_heal здоровья. 

 Срабатывает на $p_speed% чаще за каждое $affected $h[заклятие] ($holy-$h[заклятие] считается за 2).","$t[A cada $cd s:] Usa $p_mana $mana para ganhar $p_regen $regen e curar $p_heal. 

 Ativa $p_speed% mais rápido por cada $h[Feitiço] $affected ($holy-$h[Feitiços] contam duas vezes).","$t[Cada $cd s:] usas $p_mana $mana para obtener $p_regen $regen y curarte $p_heal. 

 Se activa $p_speed % más rápido por cada $affected $h[hechizo] ($holy-$h[hechizos] cuentan doble)."
<!MissingKey:435:$t[After $cds:] For each... >,"$t[After $cds:] For each... 
 $affected $nature-item$n_nature: Gain $p_luck $lucky and $p_spikes $spikes. 
 $affected $ice-item$n_ice: Gain $block $bl, inflict $p_cold $cold. 
 $affected $holy-item$n_holy: Gain $p_regen $regen.  
 $affected $dark-item$n_dark: Steal $h[1] buff. 

 Triggers $p_speed% faster for each $affected $h[Spell].","$t[Nach $cds:] Für jeden... 
 $affected $nature-Gegenstand$n_nature: Erhalte $p_luck $lucky \~und $p_spikes $spikes. 
 $affected $ice-Gegenstand$n_ice: Erhalte $block $bl, verursache $p_cold $cold. 
 $affected $holy-Gegenstand$n_holy: Erhalte $p_regen $regen. 
 $affected $dark-Gegenstand$n_dark: Stehle $h[1] Buff. 

 Aktiviert $p_speed% schneller pro \~$affected $h[Zauber].","$t[$cds后：]每有一个……
 $affected的$nature物品$n_nature：获得$p_luck点$lucky和$p_spikes层$spikes。
 $affected的$ice物品$n_ice：获得$block点$bl，向对手施加$p_cold层$cold。
 $affected的$holy物品$n_holy：获得$p_regen层$regen。
$affected的$dark物品$n_dark：偷取$h[1]层增益效果。

每有一个$affected的$h[魔法卷轴]，此物品触发速度快$p_speed%。","$t[$cd秒後：]各アイテム1個につき以下の効果を得る 
$affectedにある $nature アイテム$n_nature：$p_luck $lucky と$p_spikes $spikes を獲得する 
$affectedにある $ice アイテム$n_ice：$block $bl を獲得し、$p_cold $cold を付与する 
$affectedにある $holy アイテム$n_holy：$p_regen $regen を獲得する 
$affectedにある $dark アイテム$n_dark：$h[1]バフを奪う 

$affectedにある$h[呪文]1個につき使用速度が$p_speed%上がる","$t[$cd초 후:] $affected에 위치한 아이템마다...
$affected $nature 아이템$n_nature: $lucky을 $p_luck, $spikes를 $p_spikes 획득합니다.
$affected $ice 아이템$n_ice: $bl를 $block, $cold를 $p_cold 획득합니다.
$affected $holy 아이템$n_holy: $regen을 $p_regen 획득합니다.
$affected $dark 아이템$n_dark: 버프를 $h[1]개 빼앗습니다.

$affected에 위치한 $h[주문]마다 $p_speed% 빠르게 발동합니다.","$t[$cds後：]每有一個……
 $affected的$nature物品$n_nature：獲得$p_luck點$lucky和$p_spikes層$spikes。
 $affected的$ice物品$n_ice：獲得$block點$bl，向對手施加$p_cold層$cold。
 $affected的$holy物品$n_holy：獲得$p_regen層$regen。
$affected的$dark物品$n_dark：偷取$h[1]層增益效果。

每有一個$affected的$h[魔法卷軸]，此物品觸發速度快$p_speed%。","$t[Après $cd s :] pour chaque… 
 Objet $nature $affected $n_nature : gagnez $p_luck $lucky et $p_spikes $spikes. 
 Objet $ice $affected $n_ice : gagnez $block $bl, infligez $p_cold $cold. 
 Objet $holy $affected $n_holy : gagnez $p_regen $regen. 
 Objet $dark $affected $n_dark : infligez $h[1] bonus. 

 Se déclenche $p_speed % plus vite pour chaque $h[Sort] $affected.","$t[Через $cd сек.:] за каждый... 
 $affected $nature-предмет$n_nature: добавляет $p_luck $lucky и $p_spikes $spikes. 
 $affected $ice-предмет$n_ice: добавляет $block $bl и накладывает на противника $p_cold $cold. 
 $affected $holy-предмет$n_holy: добавляет $p_regen $regen. 
 $affected $dark-предмет$n_dark: крадет $h[1] усиление противника. 

 Срабатывает на $p_speed% чаще за каждое $affected $h[заклятие].","$t[Após $cd s:] Por cada... 
 item $nature $affected $n_nature: Ganha $p_luck $lucky e $p_spikes $spikes. 
 Item $ice $affected $n_ice: Ganha $block $bl, inflige $p_cold $cold. 
 Item $affected $holy $n_holy: Ganha $p_regen $regen. 
 Item $dark $affected $n_dark: Rouba $h[1] buff. 

 Ativa $p_speed% mais rápido por cada $h[Feitiço] $affected.","$t[Después de $cd s:] por cada... 
 $affected objeto $nature-$n_nature: obtienes $p_luck $lucky y $p_spikes $spikes. 
 $affected objeto $ice $n_ice: obtienes $block $bl, aplicas $p_cold $cold. 
 $affected objeto $holy $n_holy: obtienes $p_regen $regen. 
 $affected objeto $dark $n_dark: robas $h[1] ventaja. 

 Se activa $p_speed % más rápido por cada $affected $h[hechizo]."
